ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
36528,C,15,0,0,1,F,1,0,0,SP,MAUA,1,SP,OSASCO,JD DAS FLORES,Y,5,2,1,N,0,558,0,1,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,18,611,611,1
36529,C,10,Web,0,1,F,4,2,0,MG,UBERLANDIA,1,MG,UBERABA,PARQUE DAS AMERICAS,Y,32,2,9,N,1,400,0,0,0,0,0,0,0,0,0,0,Y,MG,UBERABA,OLINDA,Y,32,0,9,2,NULL,NULL,0,0,0,0,1,N,44,380,380,0
36530,C,10,Web,0,1,F,4,0,0,MA,COROATA,1,MA,SANTA INES,JARDIM BRASILA,N, ,1,25,N,1,380,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,NULL,NULL,NULL,0,0,0,0,1,N,64,653,653,0
36531,C,10,Web,0,1,M,2,0,0,RS,rOSARIO DO sUL,1,RS,Rosario do Sul,mONTE,Y,62,1,48,N,1,882,0,0,0,0,0,0,0,0,0,0,Y,RS,Rosario do Sul,Centro,Y,62,0,9,2,NULL,NULL,0,0,0,0,1,N,60,975,975,1
36532,C,20,Web,0,1,M,2,3,0,RS,IBARAMA,1,RS,Alvorada,Maringa,Y,54,1,20,N,1,656,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,41,948,948,0
36533,C,10,0,0,1,F,2,2,0, , ,0,RN,LAJES,CENTRO,Y,105,1,0,N,1,782,0,0,0,0,0,0,1,1,0,1,Y,RN,LAJES,CENTRO,Y,105,0,9,2,11,0,0,0,0,0,1,N,45,595,595,1
36534,C,10,0,0,1,F,1,0,0,BA,CARAVELAS,1,BA,CARAVELAS,CENTRO,Y,84,5,0,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,23,459,459,0
36535,C,10,Web,0,1,M,2,0,0,AL,maceio,1,AL,maceio,tabuleiro do martins,N, ,1,1,N,1,351,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,1,NULL,NULL,0,0,0,0,1,N,73,570,570,0
36536,C,20,Web,0,1,F,2,0,0,CE,INDEPENDENCIA CE,1,CE,MARACANAU,JEREISSATI I,N, ,1,17,N,1,425,0,0,0,0,0,0,0,0,0,0,Y,CE,MARACANAU,DISTRITO INDUSTRIAL,Y,107,0,9,2,NULL,NULL,0,0,0,0,1,N,39,619,619,1
36537,C,25,Web,0,1,M,2,0,0,CE,QUIXADA,1,CE,QUIXADA,RODOVIARIA,N, ,1,NULL,N,1,1000,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,51,639,639,1
36538,C,5,Web,0,1,M,2,2,0, , ,0,RN,ITAJA,IGUARACU,Y,105,1,1,N,1,750,0,0,0,0,0,0,0,0,0,0,Y,RN,IPANGUACU, ,Y,105,0,11,2,11,0,0,0,0,0,1,N,29,595,595,1
36539,C,10,0,0,1,F,4,0,0,MG,TAPACIGUARA,1,GO,SENADOR CANEDO,MORADA DO MORRO,Y,67,1,9,N,0,350,0,0,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,70,752,752,0
36540,C,20,Web,0,1,M,2,0,0,AL,JUNDIA,1,AL,MACEIO,BENEDITO BENTES II,Y,100,1,9,N,1,3988,0,0,0,0,0,0,0,0,0,0,N,AL,SAO MIGUEL DOS CAMPOS,ZONA RURAL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,57,570,570,0
36541,C,25,Web,0,1,F,2,0,0,BA,ITABUNA,1,BA,ITABUNA,FONSECA,Y,84,1,1,N,1,360,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,21,456,456,0
36542,C,5,0,0,1,M,2,0,0,PB,joao Pessoa,1,PB,Joao Pessoa,Cristo Redentor,Y,103,1,20,N,0,2387,0,1,1,0,0,0,1,1,0,1,Y, ,NULL,NULL,Y,103,0,5,2,0,0,0,0,0,0,1,N,62,580,580,0
36543,C,15,0,0,1,F,2,0,0,MG,Passos,1,MG,Passos,Penha,Y,33,1,8,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,63,379,379,0
36544,C,5,Web,0,1,M,2,0,0,CE,LAVRAS DA MANGABEIRA,1,CE,MARACANAU,NOVO MARACANAU,Y,107,1,20,N,1,1200,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,44,619,619,0
36545,C,20,0,0,1,F,1,0,0,BA,RIBEIRA DO POMBAL,1,BA,RIBEIRA DO POMBAL,CENTRO,Y,86,1,NULL,N,1,350,0,0,0,0,0,0,0,0,0,0,N,BA,RIBEIRA DO POMBAL,CENTRO,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,18,484,484,0
36546,C,25,0,0,1,F,2,1,0,MG,CARMO DA CACHOEIRA,1,MG,TRES CORACOES,JARDIM FABIANA,Y,33,1,3,N,0,400,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,5,0,0,0,0,0,0,7,N,32,374,374,0
36547,C,10,0,0,1,M,2,0,0,BA,RIACHO DE SANTANA,1,BA,IGAPORA,ALTO DA USINA,N, ,5,2,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,2,N,47,464,464,0
36548,C,10,Web,0,1,M,2,0,0,MG,ARAGUARI,1,MG,ARAGUARI,INDEPENDENCIA,Y,32,NULL,NULL,N,1,644,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,39,384,384,0
36549,C,1,Web,0,1,M,2,0,0,SP,AVARE,1,SP,Osasco,Padroeira,Y,5,1,35,N,1,1693,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,66,616,616,0
36550,C,10,Web,0,1,F,2,0,0,CE,PARAMBU,1,MA,ACAILANDIA,RES TROPICAL,N, ,5,7,N,1,378,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,62,659,659,0
36551,C,20,0,0,1,M,2,0,0,PB,campina grande,1,PB,Campina Grande,Catole,Y,103,1,20,N,1,1500,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,2,4,0,0,0,0,0,0,1,N,60,581,581,0
36552,C,5,0,0,1,M,2,4,0,PE,RECIFE,1,PE,OLINDA,PEIXINHOS,N, ,1,20,N,0,1900,0,0,0,0,0,0,1,1,0,1,Y,PE,ITAPISSUMA,IPAPISSUMA,Y,97,0,9,5,16,3,0,0,0,0,7,N,53,532,532,0
36553,C,25,Web,0,1,F,1,0,0,SP,SJCAMPOS,1,SP,SAO JOSE DOS CAMPOS,CIDADE MORUMBI,Y,9,1,11,N,1,900,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,NULL,NULL,NULL,0,0,0,0,1,N,28,122,122,1
36554,C,20,Web,0,1,F,1,0,0,RS,PORTO ALEGRE,1,RS,Porto Alegre,Protasio alves,Y,54,5,20,N,1,400,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,20,912,912,0
36555,C,15,0,0,1,M,2,1,0,MG,UBAI,1,SP,GUARULHOS,JD PARAVENTI,Y,5,1,20,N,0,500,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,46,712,712,0
36556,C,15,Web,0,1,M,1,3,0,DF,BSB DF,1,DF,GAMA,GAMA,Y,66,1,26,N,1,1537,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,40,724,724,0
36557,C,10,0,0,1,F,4,1,0,MA,CAIXIAS,1,MA,CAXIAS,RONTE,Y,126,1,1,N,1,351,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,11,NULL,0,0,0,0,1,N,60,656,656,0
36558,C,10,0,0,1,M,2,0,0,RS,CANGUGU,1,RS,PELOTAS,AREAL,Y,58,1,8,N,0,1050,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,48,960,960,0
36559,C,10,0,0,1,F,4,0,0,SP,PARNASO,1,SP,CAJAMAR,POLVILHO,N, ,1,8,N,1,351,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,68,777,777,0
36560,C,10,0,0,1,M,2,0,0,ES,MONTANHA,1,BA,TEIXEIRA DE FREITAS,NOVA TEIXEIRA,N, ,1,5,N,0,2171,0,0,0,0,0,0,0,0,0,1,Y,BA,TEIXEIRA DE FREITAS,NOVA TEIXEIRA,Y,84,0,9,2,0,0,0,0,0,0,2,N,39,459,459,0
36561,C,5,0,0,1,M,2,3,0,PE,CARPINA,1,PE,CARPINA,NOVO TEXACO,Y,97,1,32,N,0,553,0,0,0,0,0,0,1,1,0,1,Y, ,CARPINA, ,Y,97,0,9,2,0,0,0,0,0,0,1,N,33,558,558,1
36562,C,25,0,0,1,F,1,3,0, , ,0,GO,OCIDENTAL,FRIBURGO B,Y,66,1,0,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,11,1,11,0,0,0,0,0,1,N,38,728,728,0
36563,C,5,Web,0,1,F,1,0,0,RS,Jaguarco,1,RS,Jaguarao,Centro,N, ,NULL,NULL,N,1,380,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,58,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,18,963,963,0
36564,C,25,Web,0,1,M,2,1,0,MG,Amparo da Serra,1,SP,sao paulo,Jd Casa Grande,Y,5,1,9,N,1,848,0,0,0,0,0,0,0,0,0,0,Y,SP,sao paulo,Morumbi,N, ,0,9,2,16,3,0,0,0,0,1,N,43,488,488,0
36565,C,10,Web,0,1,F,2,3,0,ES,CACHOEIRO DE ITAPEMIRIM,1,ES,Cachoeiro de Itapemirim,Novo Parque,Y,27,1,23,N,1,448,0,0,0,0,0,0,0,0,0,0,Y,ES,CACHOEIRO DE ITAPEMIRIM,GILBERTO MACHADO,Y,27,0,9,2,NULL,NULL,0,0,0,0,1,N,43,293,293,0
36566,C,15,Web,0,1,M,1,0,0,RS,Igrejinha,1,RS,Igrejinha,Bom Pastor,Y,54,1,19,N,1,645,0,0,0,0,0,0,0,0,0,0,Y,RS,Igrejinha,Quinze de Novembro,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,19,956,956,0
36567,C,25,0,0,1,F,2,2,0,SP,SCAITANO,1,SP,Barueri,Jardim Regina alice,Y,5,1,2,N,1,595,0,1,0,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,36,641,641,0
36568,C,15,0,0,1,M,3,0,0,MG,ARAGUAI,1,SP,BARRINHA,PARQUE MOGI,Y,14,1,5,N,0,761,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,2,N,33,148,148,0
36569,C,15,Web,0,1,F,7,0,0,RS,entre rios do sul,1,RS,Esteio,Parque Santo Inacio,Y,54,1,17,N,1,518,0,0,0,0,0,0,0,0,60000,1,Y,RS,sapucaia do sul,area verde,Y,54,0,9,2,NULL,NULL,0,0,0,0,1,N,55,932,932,0
36570,C,10,0,0,1,F,2,0,0,RN,NATAL,1,RN,NATAL,POTENGI,Y,105,1,1,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,11,NULL,0,0,0,0,1,N,56,591,591,0
36571,C,20,0,0,1,M,1,4,0, , ,0,CE,CASCAVEL,CENTRO,Y,107,1,0,N,1,372,0,1,1,0,0,0,1,1,0,0,Y,CE,CASCAVEL,RIO NOVO,Y,107,0,9,2,11,0,0,0,0,0,1,N,22,628,628,0
36572,C,20,Web,0,1,F,2,0,0,TO,AXIXA DO TOCANTINS,1,GO,Goiania,Conjunto Caicara,Y,67,2,2,N,1,411,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,Y,67,0,9,5,NULL,NULL,0,0,0,0,1,N,19,747,747,0
36573,C,10,Web,0,1,M,2,0,0,SE,NEOPOLIS,1,SE,NEOPOLIS,PASSAGEM,N, ,4,31,N,1,381,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,58,499,499,0
36574,C,10,0,0,1,F,4,0,0,AL,MACEIO,1,AL,MACEIO,SERRARIA,Y,100,1,2,N,1,4959,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,69,570,570,0
36575,C,25,Web,0,1,F,2,0,0,CE,CASCAVEL,1,CE,CASCAVEL,JACARECOARA,Y,107,1,10,N,1,350,0,0,1,0,0,0,0,0,0,0,N, ,CASCAVEL,CENTRO,N, ,0,9,4,NULL,NULL,0,0,0,0,2,N,31,628,628,0
36576,C,1,0,0,1,M,5,0,0,AC,BRASILEIA,1,AC,Rio Branco,Centro,N, ,1,5,N,1,1949,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,52,699,699,1
36577,C,25,0,0,1,F,1,0,0,MG,IBITURA DE MINAS,1,MG,ANDRADAS,VILA HONORIO,Y,33,2,4,N,0,350,0,0,0,0,0,0,1,1,0,1,Y,MG,ANDRADAS,CENTRO,Y,33,0,9,0,0,0,0,0,0,0,1,N,24,377,377,0
36578,C,10,Carga,0,1,F,1,0,0,RJ,itaborai,1,RJ,ITABORAI,PORTO DAS CAIXAS,Y,20,1,1,N,1,1500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,4,11,NULL,0,0,0,0,1,N,38,248,248,0
36579,C,10,Web,0,1,M,2,0,0,GO,GOIANIA,1,GO,Goiania,Vila Itatiaia,Y,67,2,6,N,1,790,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,Y,67,0,9,5,NULL,NULL,0,0,0,0,1,N,27,746,746,0
36580,C,10,Web,0,1,F,1,0,0,MG,baldim,1,MG,baldim,ginasio velho,Y,29,2,10,N,1,1200,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,43,357,357,1
36581,C,10,Carga,0,1,M,2,0,0,GO,aparecida de goiania,1,GO,APARECIDA DE GOIANIA,SETOR SANTO ANDRE,Y,67,1,1,N,1,1500,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,11,4,11,NULL,0,0,0,0,1,N,58,749,749,0
36582,C,5,0,0,1,M,0,0,0, , ,0,PE,CORTES,CENTRO,Y,97,1,0,N,1,378,0,0,0,0,0,0,1,1,0,1,Y,PE,CORTES, ,Y,97,0,9,2,11,0,0,0,0,0,1,N,23,555,555,0
36583,C,10,Web,0,2,F,1,1,0,PA,PARAENSE,1,PA,BELEM,MARAMBAIA,Y,117,2,6,N,1,350,0,1,1,0,0,0,0,0,0,0,Y,PA,BELEM,SAO BRAZ,Y,117,0,9,NULL,NULL,NULL,0,0,0,0,1,N,46,666,666,0
36584,C,15,Carga,0,1,M,1,2,0,PE,RECIFE,1,PE,RECIFE,BOA VIRGEM,Y,97,1,1,N,1,941,0,0,0,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,9,1,11,NULL,0,0,0,0,1,N,51,510,510,0
36585,C,20,0,0,1,M,2,0,0,ES,ARACRUZ,1,ES,Aracruz,Guaxindiba,Y,25,1,36,N,0,2000,0,0,0,0,0,0,1,1,0,1,Y,ES,Aracruz,Vila Nova,Y,25,0,8,5,0,0,0,0,0,0,1,N,53,291,291,0
36586,C,15,0,0,1,F,2,0,0,PA,BELEM,1,PA,BELEM,ICOARACY,Y,117,1,25,N,0,450,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,32,668,668,0
36587,C,10,Web,0,1,F,4,0,0, , ,0,RS,CACHOEIRA DO SUL,CENTRO,N, ,2,0,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,11,0,0,0,0,0,1,N,74,965,965,1
36588,C,25,0,0,1,F,2,0,0,RJ,DUQUE DE CAXIAS,1,PB,RIO TINTO,CENTRO,N, ,1,3,N,0,300,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,5,9,4,0,0,0,0,2,N,25,582,582,1
36589,C,15,0,0,1,M,2,2,0, , ,0,SP,SAO PAULO,GUAIANAZES,Y,5,1,0,N,1,658,0,1,1,0,0,0,0,0,0,1,Y,SP,SAO PAULO,PENHA,Y,5,0,11,2,11,0,0,0,0,0,1,N,33,847,847,1
36590,C,5,0,0,1,F,1,0,0,RS,JAGUARAO,1,RS,JAGUARAO,CENTRO,Y,58,1,0,N,0,597,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,42,963,963,0
36591,C,15,Web,0,1,M,2,2,0,MG,MONTE AZUL,1,MG,Patos de Minas,Vila Rosa,Y,32,NULL,NULL,N,1,925,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,31,387,387,1
36592,C,10,0,0,1,F,2,2,0,PR,IGUARACU,1,PR,ARAPONGAS,JARDIM BANDEIRANTES,Y,43,1,16,N,1,478,0,0,0,0,0,0,1,1,0,1,Y,PR,ARAPONGAS,PQ INDUSTRIAL II,Y,43,0,9,2,0,0,0,0,0,0,1,N,35,867,867,0
36593,C,15,Web,0,1,F,1,0,0,RJ,RIO DE JANEIRO,1,RJ,Rio de Janeiro,Paciencia,Y,20,1,7,N,1,657,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,36,235,235,0
36594,C,25,Web,0,1,F,1,0,0,AL,SAO JOSE DA LAGE,1,AL,MACEIO,BOM PARTO,Y,100,1,21,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,29,570,570,1
36595,C,25,Web,0,1,F,4,0,0,PE,CONDADO,1,PE,CONDADO,CENTRO,Y,97,1,5,N,1,871,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,48,559,559,1
36596,C,10,0,0,1,F,2,1,0,MA,PINHEIRO,1,PA,TUCURUI,JARDIM PARAISO,Y,120,1,4,N,1,535,0,1,0,0,0,0,1,1,0,1,Y,PA,TUCURUI,CENTRO,Y,120,0,9,2,0,0,0,0,0,0,1,N,23,684,684,0
36597,C,25,Web,0,1,M,1,0,0,SP,ANDRADINA,1,SP,ANDRADINA,BOM JESUS,Y,16,1,49,N,1,1250,0,0,0,0,0,0,0,0,0,0,Y,SP,ANDRADINA,SAO FRANCISCO,Y,16,0,9,2,NULL,NULL,0,0,0,0,1,N,49,169,169,1
36598,C,20,Web,0,1,M,2,2,0,GO,LUZIANIA,1,GO,Luziania,Setor Presidente Kennedy,Y,66,1,NULL,N,1,960,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,42,728,728,1
36599,C,20,0,0,1,F,1,2,0,MA,S B DO RIO PRETO,1,PA,JACUNDA,ELETRONORTE,Y,120,1,4,N,0,350,0,0,0,0,0,0,0,0,0,1,Y,PA,JACUNDA,CENTRO,N, ,0,9,2,0,0,0,0,0,0,1,N,28,685,685,0
36600,C,10,Web,0,1,F,2,2,0,MA,AXIXA,1,MA,SAO LUIS,JD AMERICA,Y,125,1,15,N,1,354.78,0,0,0,0,0,0,0,0,0,0,Y,MA,SAO LUIS, ,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,37,650,650,0
36601,C,10,0,0,1,F,4,1,0,MG,MARTINHO CAMPOS,1,MG,CONTAGEM,NOVO PROGRESSO,N, ,1,6,N,0,1190,0,0,0,0,0,0,1,1,0,1,Y,MG,CONTAGEM,SAO JOAQUIM,Y,29,0,9,2,0,0,0,0,0,0,1,N,55,321,321,1
36602,C,25,0,0,1,F,2,1,0,MA,MARANHENSE,1,MA,SAO LUIS,SAO RAIMUNDO,Y,125,1,15,N,0,655,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,Y,125,0,0,0,0,0,0,0,0,0,1,N,63,650,650,0
36603,C,10,Web,0,1,M,6,0,0,GO,PINDORAMA,1,MT,FELIZ NATAL,INDUSTRIAL,Y,73,1,12,N,1,479,0,0,0,0,0,0,0,0,0,0,Y,MT,FELIZ NATAL,INDSUTRIAL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,47,788,788,0
36604,C,15,Web,0,1,F,4,3,0,SP,BARUERI,1,CE,HORIZONTE,ALTO ESTRELA,Y,107,1,0,N,1,1359,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,38,628,628,0
36605,C,10,Carga,0,1,F,1,0,0,BA,feira de santana,1,BA,FEIRA DE SANTANA,PQ IPE,Y,86,1,1,N,1,373.75,0,0,0,0,0,0,0,0,0,0,Y,BA,FEIRA DE SANTANA,GABRIELA,Y,86,0,9,2,11,NULL,0,0,0,0,1,N,25,440,440,1
36606,C,15,0,0,1,F,1,1,0,RS,SEBERI,1,RS,PAROBE,LARANJEIRAS,Y,54,1,15,N,0,650,0,0,0,0,0,0,1,1,50000,1,Y,RS,PAROBE,LARANJEIRAS,N, ,0,9,2,0,0,0,0,0,0,1,N,33,956,956,0
36607,C,10,Web,0,1,F,2,0,0,GO,anapolis,1,GO,anapolis,arco verde,Y,67,2,4,N,1,1200,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,21,750,750,1
36608,C,5,0,0,1,M,2,0,0,PA,SAO LUIZ,1,PA,parauapebas,rioverde,Y,120,1,5,N,0,466,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,19,685,685,1
36609,C,10,Web,0,1,F,2,0,0,BA,ILHEUS,1,BA,ILHEUS,NS SR DA VITORIA,N, ,1,NULL,N,1,500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,4,NULL,NULL,0,0,0,0,1,N,59,456,456,0
36610,C,10,Web,0,1,M,2,0,0,DF,BRASILIA,1,GO,Aparecida de Goiania,Colina azul,Y,67,NULL,5,N,1,500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,27,749,749,1
36611,C,5,Web,0,1,F,1,0,0,BA,piritiba,1,BA,irece,sao jose,N, ,1,5,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,56,449,449,0
36612,C,15,0,0,1,M,2,0,0,RN,NATAL,1,RN,MOSSORO,ALTO DE SAO MANOEL,Y,105,1,1,N,1,721,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,11,5,11,0,0,0,0,0,1,N,30,596,596,1
36613,C,15,0,0,1,F,2,1,0,RN,BARCELONA,1,RN,NATAL,PLANALTO,N, ,1,13,N,1,300,0,0,1,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,48,590,590,0
36614,C,25,Web,0,1,F,2,4,0,BA,BARRA,1,BA,BARRA,ROSARIO,Y,85,5,9,N,1,350,0,1,0,0,0,0,1,1,0,0,Y,BA,BARRA,CENTRO,Y,85,0,9,2,NULL,NULL,0,0,0,0,2,N,37,471,471,0
36615,C,10,Web,0,1,F,3,0,0,CE,xxx,1,CE,Maracanau,santo satiro,N, ,1,NULL,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,68,619,619,0
36616,C,10,Web,0,1,M,2,1,0,AC,ACRE,1,AC,CRUZEIRO DO SUL,CENTRO,Y,76,1,15,N,1,3473,0,0,0,0,0,0,0,0,0,0,Y,AC,CRUZEIRO DO SUL,ELETROACRE,Y,76,0,9,2,NULL,NULL,0,0,0,0,1,N,53,699,699,0
36617,C,10,Web,0,1,F,1,2,0,SC,JOIVILLE,1,SC,JOINVILLE,MORRO DO MEIO,Y,48,1,28,N,1,450,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,28,892,892,1
36618,C,10,Web,0,1,F,2,0,0,BA,PRADO,1,BA,Teixeira de Freitas,Vila Vargas,N, ,1,8,N,1,600,0,0,0,0,0,0,0,0,60000,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,2,N,33,459,459,0
36619,C,5,0,0,1,F,2,3,0,CE,AQUIRAZ,1,CE,EUSEBIO,MANGABEIRA,Y,107,1,68,N,0,35000,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,72,617,617,1
36620,C,15,Web,0,1,F,1,0,0,AC,xxx,1,RS,S DO LIVRAMENTO,CENTRO,Y,62,1,1,N,1,848,0,0,0,0,0,0,0,0,0,0,Y, ,LIVRAMENTO,CENTRO,Y,62,0,11,2,11,NULL,0,0,0,0,1,N,30,975,975,0
